CAPITALINE CODE,CO_NAME,[Date,[Close Price
3219,Pidilite Inds.,2/29/2024,2738.05
3219,Pidilite Inds.,3/1/2024,2755.85
3219,Pidilite Inds.,3/2/2024,2740.9
3219,Pidilite Inds.,3/4/2024,2701.05
3219,Pidilite Inds.,3/5/2024,2698.9
3219,Pidilite Inds.,3/6/2024,2830.35
3219,Pidilite Inds.,3/7/2024,2865.3
3219,Pidilite Inds.,3/11/2024,2903.65
3219,Pidilite Inds.,3/12/2024,2856.25
3219,Pidilite Inds.,3/13/2024,2823.55
3219,Pidilite Inds.,3/14/2024,2860.7
3219,Pidilite Inds.,3/15/2024,2868.15
3219,Pidilite Inds.,3/18/2024,2924.2
3219,Pidilite Inds.,3/19/2024,2887.1
3219,Pidilite Inds.,3/20/2024,2872.25
3219,Pidilite Inds.,3/21/2024,2900.1
3219,Pidilite Inds.,3/22/2024,2962.2
3219,Pidilite Inds.,3/26/2024,3003.1
3219,Pidilite Inds.,3/27/2024,2989.8
3219,Pidilite Inds.,3/28/2024,3014.75
3219,Pidilite Inds.,4/1/2024,3049.3
3219,Pidilite Inds.,4/2/2024,2998.4
3219,Pidilite Inds.,4/3/2024,3001.6
3219,Pidilite Inds.,4/4/2024,2998.65
3219,Pidilite Inds.,4/5/2024,3000.45
3219,Pidilite Inds.,4/8/2024,3043.35
3219,Pidilite Inds.,4/9/2024,3011.1
3219,Pidilite Inds.,4/10/2024,2999.25
3219,Pidilite Inds.,4/12/2024,2985.3
3219,Pidilite Inds.,4/15/2024,2881.75
3219,Pidilite Inds.,4/16/2024,2881.1
3219,Pidilite Inds.,4/18/2024,2871.05
3219,Pidilite Inds.,4/19/2024,2827.4
3219,Pidilite Inds.,4/22/2024,2898.7
3219,Pidilite Inds.,4/23/2024,2916.05
3219,Pidilite Inds.,4/24/2024,2951.3
3219,Pidilite Inds.,4/25/2024,2918
3219,Pidilite Inds.,4/26/2024,2981.7
3219,Pidilite Inds.,4/29/2024,3021.15
3219,Pidilite Inds.,4/30/2024,3046.55
3219,Pidilite Inds.,5/2/2024,2988.8
3219,Pidilite Inds.,5/3/2024,2949.85
3219,Pidilite Inds.,5/6/2024,2952.75
3219,Pidilite Inds.,5/7/2024,2950.65
3219,Pidilite Inds.,5/8/2024,2816.6
3219,Pidilite Inds.,5/9/2024,2836.5
3219,Pidilite Inds.,5/10/2024,2919.6
3219,Pidilite Inds.,5/13/2024,2961.5
3219,Pidilite Inds.,5/14/2024,2983.1
3219,Pidilite Inds.,5/15/2024,2987.5
3219,Pidilite Inds.,5/16/2024,3016.9
3219,Pidilite Inds.,5/17/2024,2984.9
3219,Pidilite Inds.,5/18/2024,3012.45
3219,Pidilite Inds.,5/21/2024,3015.9
3219,Pidilite Inds.,5/22/2024,3009.85
3219,Pidilite Inds.,5/23/2024,2987.8
3219,Pidilite Inds.,5/24/2024,2969.7
3219,Pidilite Inds.,5/27/2024,3019.85
3219,Pidilite Inds.,5/28/2024,3046.95
3219,Pidilite Inds.,5/29/2024,3036.95
3219,Pidilite Inds.,5/30/2024,2997.9
3219,Pidilite Inds.,5/31/2024,2963.1
3219,Pidilite Inds.,6/3/2024,2987.7
3219,Pidilite Inds.,6/4/2024,3056.35
3219,Pidilite Inds.,6/5/2024,3162.7
3219,Pidilite Inds.,6/6/2024,3089.7
3219,Pidilite Inds.,6/7/2024,3122.95
3219,Pidilite Inds.,6/10/2024,3174.7
3219,Pidilite Inds.,6/11/2024,3173.15
3219,Pidilite Inds.,6/12/2024,3078.15
3219,Pidilite Inds.,6/13/2024,3078.95
3219,Pidilite Inds.,6/14/2024,3108.5
3219,Pidilite Inds.,6/18/2024,3122.1
3219,Pidilite Inds.,6/19/2024,3114.45
3219,Pidilite Inds.,6/20/2024,3132.35
3219,Pidilite Inds.,6/21/2024,3143.55
3219,Pidilite Inds.,6/24/2024,3107.1
3219,Pidilite Inds.,6/25/2024,3139.05
3219,Pidilite Inds.,6/26/2024,3173
3219,Pidilite Inds.,6/27/2024,3147.4
3219,Pidilite Inds.,6/28/2024,3157.35
3219,Pidilite Inds.,7/1/2024,3120.05
3219,Pidilite Inds.,7/2/2024,3085.3
3219,Pidilite Inds.,7/3/2024,3111.8
3219,Pidilite Inds.,7/4/2024,3097.85
3219,Pidilite Inds.,7/5/2024,3098.85
3219,Pidilite Inds.,7/8/2024,3069.85
3219,Pidilite Inds.,7/9/2024,3112.65
3219,Pidilite Inds.,7/10/2024,3160.85
3219,Pidilite Inds.,7/11/2024,3161.4
3219,Pidilite Inds.,7/12/2024,3146.45
3219,Pidilite Inds.,7/15/2024,3171.25
3219,Pidilite Inds.,7/16/2024,3175
3219,Pidilite Inds.,7/18/2024,3195.15
3219,Pidilite Inds.,7/19/2024,3133.95
3219,Pidilite Inds.,7/22/2024,3149
3219,Pidilite Inds.,7/23/2024,3176.6
3219,Pidilite Inds.,7/24/2024,3109.65
3219,Pidilite Inds.,7/25/2024,3109.1
3219,Pidilite Inds.,7/26/2024,3137.8
3219,Pidilite Inds.,7/29/2024,3150.15
3219,Pidilite Inds.,7/30/2024,3155.8
3219,Pidilite Inds.,7/31/2024,3186.7
3219,Pidilite Inds.,8/1/2024,3123.45
3219,Pidilite Inds.,8/2/2024,3133.7
3219,Pidilite Inds.,8/5/2024,3072.35
3219,Pidilite Inds.,8/6/2024,3054
3219,Pidilite Inds.,8/7/2024,3153.8
3219,Pidilite Inds.,8/8/2024,3167.75
3219,Pidilite Inds.,8/9/2024,3132.35
3219,Pidilite Inds.,8/12/2024,3050.75
3219,Pidilite Inds.,8/13/2024,3047.45
3219,Pidilite Inds.,8/14/2024,3029.5
3219,Pidilite Inds.,8/16/2024,3060.05
3219,Pidilite Inds.,8/19/2024,3054.8
3219,Pidilite Inds.,8/20/2024,3067.8
3219,Pidilite Inds.,8/21/2024,3058.5
3219,Pidilite Inds.,8/22/2024,3128.6
3219,Pidilite Inds.,8/23/2024,3085.05
3219,Pidilite Inds.,8/26/2024,3107.45
3219,Pidilite Inds.,8/27/2024,3099.1
3219,Pidilite Inds.,8/28/2024,3083.6
3219,Pidilite Inds.,8/29/2024,3081.35
3219,Pidilite Inds.,8/30/2024,3122.8
3219,Pidilite Inds.,9/2/2024,3162.05
3219,Pidilite Inds.,9/3/2024,3170.6
3219,Pidilite Inds.,9/4/2024,3212.8
3219,Pidilite Inds.,9/5/2024,3206.2
3219,Pidilite Inds.,9/6/2024,3236.25
3219,Pidilite Inds.,9/9/2024,3271.2
3219,Pidilite Inds.,9/10/2024,3233.9
3219,Pidilite Inds.,9/11/2024,3253.6
3219,Pidilite Inds.,9/12/2024,3268.45
3219,Pidilite Inds.,9/13/2024,3310.05
3219,Pidilite Inds.,9/16/2024,3302.85
3219,Pidilite Inds.,9/17/2024,3269.9
3219,Pidilite Inds.,9/18/2024,3190.7
3219,Pidilite Inds.,9/19/2024,3243.15
3219,Pidilite Inds.,9/20/2024,3292
3219,Pidilite Inds.,9/23/2024,3294.9
3219,Pidilite Inds.,9/24/2024,3262.85
3219,Pidilite Inds.,9/25/2024,3256.8
3219,Pidilite Inds.,9/26/2024,3287.65
3219,Pidilite Inds.,9/27/2024,3361.05
3219,Pidilite Inds.,9/30/2024,3358.2
3219,Pidilite Inds.,10/1/2024,3340
3219,Pidilite Inds.,10/3/2024,3298.55
3219,Pidilite Inds.,10/4/2024,3210.8
3219,Pidilite Inds.,10/7/2024,3155.9
3219,Pidilite Inds.,10/8/2024,3184.95
3219,Pidilite Inds.,10/9/2024,3171.75
3219,Pidilite Inds.,10/10/2024,3139.3
3219,Pidilite Inds.,10/11/2024,3110.95
3219,Pidilite Inds.,10/14/2024,3130.7
3219,Pidilite Inds.,10/15/2024,3165.8
3219,Pidilite Inds.,10/16/2024,3177.9
3219,Pidilite Inds.,10/17/2024,3154.75
3219,Pidilite Inds.,10/18/2024,3184.7
3219,Pidilite Inds.,10/21/2024,3150.75
3219,Pidilite Inds.,10/22/2024,3127.7
3219,Pidilite Inds.,10/23/2024,3091.4
3219,Pidilite Inds.,10/24/2024,3121.3
3219,Pidilite Inds.,10/25/2024,3178.3
3219,Pidilite Inds.,10/28/2024,3160.35
3219,Pidilite Inds.,10/29/2024,3108
3219,Pidilite Inds.,10/30/2024,3156
3219,Pidilite Inds.,10/31/2024,3147.2
3219,Pidilite Inds.,11/1/2024,3159.8
3219,Pidilite Inds.,11/4/2024,3120.1
3219,Pidilite Inds.,11/5/2024,3105.7
3219,Pidilite Inds.,11/6/2024,3180.95
3219,Pidilite Inds.,11/7/2024,3154.55
3219,Pidilite Inds.,11/8/2024,3126.8
3219,Pidilite Inds.,11/11/2024,3098
3219,Pidilite Inds.,11/12/2024,3040.85
3219,Pidilite Inds.,11/13/2024,2983.9
3219,Pidilite Inds.,11/14/2024,3021.5
3219,Pidilite Inds.,11/18/2024,3017.8
3219,Pidilite Inds.,11/19/2024,3001.05
3219,Pidilite Inds.,11/21/2024,2937.8
3219,Pidilite Inds.,11/22/2024,2958.6
3219,Pidilite Inds.,11/25/2024,2988.15
3219,Pidilite Inds.,11/26/2024,3012.9
3219,Pidilite Inds.,11/27/2024,3045.25
3219,Pidilite Inds.,11/28/2024,3045.35
3219,Pidilite Inds.,11/29/2024,3065.25
3219,Pidilite Inds.,12/2/2024,3133.85
3219,Pidilite Inds.,12/3/2024,3146.3
3219,Pidilite Inds.,12/4/2024,3205.5
3219,Pidilite Inds.,12/5/2024,3186.35
3219,Pidilite Inds.,12/6/2024,3160.35
3219,Pidilite Inds.,12/9/2024,3165.05
3219,Pidilite Inds.,12/10/2024,3210.25
3219,Pidilite Inds.,12/11/2024,3194.45
3219,Pidilite Inds.,12/12/2024,3189.45
3219,Pidilite Inds.,12/13/2024,3185.85
3219,Pidilite Inds.,12/16/2024,3192.6
3219,Pidilite Inds.,12/17/2024,3078.5
3219,Pidilite Inds.,12/18/2024,3058.65
3219,Pidilite Inds.,12/19/2024,2988.3
3219,Pidilite Inds.,12/20/2024,2975.7
3219,Pidilite Inds.,12/23/2024,2948.4
3219,Pidilite Inds.,12/24/2024,2969.75
3219,Pidilite Inds.,12/26/2024,2936.3
3219,Pidilite Inds.,12/27/2024,2911
3219,Pidilite Inds.,12/30/2024,2913.75
3219,Pidilite Inds.,12/31/2024,2904.15
3219,Pidilite Inds.,1/1/2025,2862.3
3219,Pidilite Inds.,1/2/2025,2925.4
3219,Pidilite Inds.,1/3/2025,2930.7
3219,Pidilite Inds.,1/6/2025,2896
3219,Pidilite Inds.,1/7/2025,2922.5
3219,Pidilite Inds.,1/8/2025,2908.65
3219,Pidilite Inds.,1/9/2025,2958.35
3219,Pidilite Inds.,1/10/2025,2901.3
3219,Pidilite Inds.,1/13/2025,2796.7
3219,Pidilite Inds.,1/14/2025,2809
3219,Pidilite Inds.,1/15/2025,2800.6
3219,Pidilite Inds.,1/16/2025,2787.75
3219,Pidilite Inds.,1/17/2025,2813.9
3219,Pidilite Inds.,1/20/2025,2786.8
3219,Pidilite Inds.,1/21/2025,2749
3219,Pidilite Inds.,1/22/2025,2754.2
3219,Pidilite Inds.,1/23/2025,2909
3219,Pidilite Inds.,1/24/2025,2853.7
3219,Pidilite Inds.,1/27/2025,2868.15
3219,Pidilite Inds.,1/28/2025,2863.85
3219,Pidilite Inds.,1/29/2025,2887.85
3219,Pidilite Inds.,1/30/2025,2888.3
3219,Pidilite Inds.,1/31/2025,2871.4
3219,Pidilite Inds.,2/1/2025,2948.25
3219,Pidilite Inds.,2/3/2025,2958.75
3219,Pidilite Inds.,2/4/2025,2928.25
3219,Pidilite Inds.,2/5/2025,2888.9
3219,Pidilite Inds.,2/6/2025,2900.4
3219,Pidilite Inds.,2/7/2025,2870.65
3219,Pidilite Inds.,2/10/2025,2866.7
3219,Pidilite Inds.,2/11/2025,2849.7
3219,Pidilite Inds.,2/12/2025,2822.6
3219,Pidilite Inds.,2/13/2025,2815.35
3219,Pidilite Inds.,2/14/2025,2805.55
3219,Pidilite Inds.,2/17/2025,2782.15
3219,Pidilite Inds.,2/18/2025,2765.9
3219,Pidilite Inds.,2/19/2025,2769.3
3219,Pidilite Inds.,2/20/2025,2822.05
3219,Pidilite Inds.,2/21/2025,2794.1
3219,Pidilite Inds.,2/24/2025,2762.4
3219,Pidilite Inds.,2/25/2025,2694.4
3219,Pidilite Inds.,2/27/2025,2676.6
3219,Pidilite Inds.,2/28/2025,2657.45
3219,Pidilite Inds.,3/3/2025,2682.9
3219,Pidilite Inds.,3/4/2025,2697.35
3219,Pidilite Inds.,3/5/2025,2692.75
3219,Pidilite Inds.,3/6/2025,2736.05
3219,Pidilite Inds.,3/7/2025,2748.6
3219,Pidilite Inds.,3/10/2025,2730.9
3219,Pidilite Inds.,3/11/2025,2721.9
3219,Pidilite Inds.,3/12/2025,2748.45
3219,Pidilite Inds.,3/13/2025,2731.8
3219,Pidilite Inds.,3/17/2025,2748.05
3219,Pidilite Inds.,3/18/2025,2730.05
3219,Pidilite Inds.,3/19/2025,2730.6
3219,Pidilite Inds.,3/20/2025,2759.85
3219,Pidilite Inds.,3/21/2025,2826.5
3219,Pidilite Inds.,3/24/2025,2822.85
3219,Pidilite Inds.,3/25/2025,2822.6
3219,Pidilite Inds.,3/26/2025,2848.2
3219,Pidilite Inds.,3/27/2025,2864.4
3219,Pidilite Inds.,3/28/2025,2849.3
3219,Pidilite Inds.,4/1/2025,2828.45
3219,Pidilite Inds.,4/2/2025,2849.7
3219,Pidilite Inds.,4/3/2025,2862.4
3219,Pidilite Inds.,4/4/2025,2893.05
3219,Pidilite Inds.,4/7/2025,2846.55
3219,Pidilite Inds.,4/8/2025,2931
3219,Pidilite Inds.,4/9/2025,2937
3219,Pidilite Inds.,4/11/2025,2949.7
3219,Pidilite Inds.,4/15/2025,2991.75
3219,Pidilite Inds.,4/16/2025,3024.9
3219,Pidilite Inds.,4/17/2025,3034.1
3219,Pidilite Inds.,4/21/2025,3019.8
3219,Pidilite Inds.,4/22/2025,3028.35
3219,Pidilite Inds.,4/23/2025,3066.5
3219,Pidilite Inds.,4/24/2025,3075.1
3219,Pidilite Inds.,4/25/2025,3005.8
3219,Pidilite Inds.,4/28/2025,3041
3219,Pidilite Inds.,4/29/2025,3004.9
3219,Pidilite Inds.,4/30/2025,3031
3219,Pidilite Inds.,5/2/2025,3007.6
3219,Pidilite Inds.,5/5/2025,3031.5
3219,Pidilite Inds.,5/6/2025,3003
3219,Pidilite Inds.,5/7/2025,2981.7
3219,Pidilite Inds.,5/8/2025,2955.95
3219,Pidilite Inds.,5/9/2025,2976.8
3219,Pidilite Inds.,5/12/2025,3075.9
3219,Pidilite Inds.,5/13/2025,3101.9
3219,Pidilite Inds.,5/14/2025,3108.5
3219,Pidilite Inds.,5/15/2025,3111.25
3219,Pidilite Inds.,5/16/2025,3090.65
3219,Pidilite Inds.,5/19/2025,3067.15
3219,Pidilite Inds.,5/20/2025,3004.6
3219,Pidilite Inds.,5/21/2025,2986.4
3219,Pidilite Inds.,5/22/2025,2994.9
3219,Pidilite Inds.,5/23/2025,3025.85
3219,Pidilite Inds.,5/26/2025,3044.2
3219,Pidilite Inds.,5/27/2025,3029.05
3219,Pidilite Inds.,5/28/2025,2999.95
3219,Pidilite Inds.,5/29/2025,3028.8
3219,Pidilite Inds.,5/30/2025,3106.15
3219,Pidilite Inds.,6/2/2025,3081.1
3219,Pidilite Inds.,6/3/2025,3095
3219,Pidilite Inds.,6/4/2025,3093.55
3219,Pidilite Inds.,6/5/2025,3051.35
3219,Pidilite Inds.,6/6/2025,3049.1
3219,Pidilite Inds.,6/9/2025,3057.75
3219,Pidilite Inds.,6/10/2025,3077.8
3219,Pidilite Inds.,6/11/2025,3059.3
3219,Pidilite Inds.,6/12/2025,3047.35
3219,Pidilite Inds.,6/13/2025,3010.05
3219,Pidilite Inds.,6/16/2025,2997.9
3219,Pidilite Inds.,6/17/2025,3016.65
3219,Pidilite Inds.,6/18/2025,2967.9
3219,Pidilite Inds.,6/19/2025,2968.15
3219,Pidilite Inds.,6/20/2025,2954.85
3219,Pidilite Inds.,6/23/2025,2952.1
3219,Pidilite Inds.,6/24/2025,3000.9
3265,CRISIL,6/21/2023,3908.5
3265,CRISIL,6/22/2023,3825.95
3265,CRISIL,6/23/2023,3773
3265,CRISIL,6/26/2023,3887.35
3265,CRISIL,6/27/2023,3868.1
3265,CRISIL,6/28/2023,3829.4
3265,CRISIL,6/30/2023,3905.7
3265,CRISIL,7/3/2023,3868.75
3265,CRISIL,7/4/2023,3893.1
3265,CRISIL,7/5/2023,3904
3265,CRISIL,7/6/2023,3866.65
3265,CRISIL,7/7/2023,3827.95
3265,CRISIL,7/10/2023,3829.15
3265,CRISIL,7/11/2023,3819.85
3265,CRISIL,7/12/2023,3830
3265,CRISIL,7/13/2023,3860.25
3265,CRISIL,7/14/2023,3838.35
3265,CRISIL,7/17/2023,3876.45
3265,CRISIL,7/18/2023,3908.65
3265,CRISIL,7/19/2023,3868.95
3265,CRISIL,7/20/2023,3905.75
3265,CRISIL,7/21/2023,3895.25
3265,CRISIL,7/24/2023,3826.45
3265,CRISIL,7/25/2023,3798.05
3265,CRISIL,7/26/2023,3820.9
3265,CRISIL,7/27/2023,3860.55
3265,CRISIL,7/28/2023,3849.05
3265,CRISIL,7/31/2023,3915.15
3265,CRISIL,8/1/2023,3873.6
3265,CRISIL,8/2/2023,3870.7
3265,CRISIL,8/3/2023,3817
3265,CRISIL,8/4/2023,3808.15
3265,CRISIL,8/7/2023,3830.35
3265,CRISIL,8/8/2023,3856.05
3265,CRISIL,8/9/2023,3845.05
3265,CRISIL,8/10/2023,3897.6
3265,CRISIL,8/11/2023,3937
3265,CRISIL,8/14/2023,3818.8
3265,CRISIL,8/16/2023,3881.3
3265,CRISIL,8/17/2023,3867.85
3265,CRISIL,8/18/2023,3817.25
3265,CRISIL,8/21/2023,3955.15
3265,CRISIL,8/22/2023,4007.2
3265,CRISIL,8/23/2023,4026.9
3265,CRISIL,8/24/2023,4003.05
3265,CRISIL,8/25/2023,3918.85
3265,CRISIL,8/28/2023,3898.3
3265,CRISIL,8/29/2023,3876.15
3265,CRISIL,8/30/2023,3921.65
3265,CRISIL,8/31/2023,3975.75
3265,CRISIL,9/1/2023,3927.75
3265,CRISIL,9/4/2023,3883.3
3265,CRISIL,9/5/2023,3845.55
3265,CRISIL,9/6/2023,3837.5
3265,CRISIL,9/7/2023,3872.45
3265,CRISIL,9/8/2023,3893.8
3265,CRISIL,9/11/2023,3921
3265,CRISIL,9/12/2023,3851.85
3265,CRISIL,9/13/2023,3846.45
3265,CRISIL,9/14/2023,3863.8
3265,CRISIL,9/15/2023,3868.4
3265,CRISIL,9/18/2023,3860.1
3265,CRISIL,9/20/2023,3842.4
3265,CRISIL,9/21/2023,3830.6
3265,CRISIL,9/22/2023,3853.25
3265,CRISIL,9/25/2023,3892.95
3265,CRISIL,9/26/2023,3871.55
3265,CRISIL,9/27/2023,3856.9
3265,CRISIL,9/28/2023,3904.9
3265,CRISIL,9/29/2023,3925.45
3265,CRISIL,10/3/2023,3891.6
3265,CRISIL,10/4/2023,3870.1
3265,CRISIL,10/5/2023,3860.6
3265,CRISIL,10/6/2023,3843.4
3265,CRISIL,10/9/2023,3900.85
3265,CRISIL,10/10/2023,4072.7
3265,CRISIL,10/11/2023,3975.55
3265,CRISIL,10/12/2023,3995.75
3265,CRISIL,10/13/2023,3889.35
3265,CRISIL,10/16/2023,3880.6
3265,CRISIL,10/17/2023,3872.5
3265,CRISIL,10/18/2023,4031.55
3265,CRISIL,10/19/2023,4155.9
3265,CRISIL,10/20/2023,4193.95
3265,CRISIL,10/23/2023,4029.45
3265,CRISIL,10/25/2023,3928.6
3265,CRISIL,10/26/2023,3859.25
3265,CRISIL,10/27/2023,3895.55
3265,CRISIL,10/30/2023,3978.25
3265,CRISIL,10/31/2023,4105.4
3265,CRISIL,11/1/2023,4158.2
3265,CRISIL,11/2/2023,4038.75
3265,CRISIL,11/3/2023,4196.95
3265,CRISIL,11/6/2023,4386.3
3265,CRISIL,11/7/2023,4353.9
3265,CRISIL,11/8/2023,4239.2
3265,CRISIL,11/9/2023,4194.8
3265,CRISIL,11/10/2023,4098.55
3265,CRISIL,11/12/2023,4193.6
3265,CRISIL,11/13/2023,4145.65
3265,CRISIL,11/15/2023,4161.7
3265,CRISIL,11/16/2023,4206.15
3265,CRISIL,11/17/2023,4234.9
3265,CRISIL,11/20/2023,4230.45
3265,CRISIL,11/21/2023,4254.7
3265,CRISIL,11/22/2023,4326.7
3265,CRISIL,11/23/2023,4312.35
3265,CRISIL,11/24/2023,4305.5
3265,CRISIL,11/28/2023,4315.65
3265,CRISIL,11/29/2023,4289.3
3265,CRISIL,11/30/2023,4282.05
3265,CRISIL,12/1/2023,4216.3
3265,CRISIL,12/4/2023,4229.05
3265,CRISIL,12/5/2023,4232.75
3265,CRISIL,12/6/2023,4278.9
3265,CRISIL,12/7/2023,4253.95
3265,CRISIL,12/8/2023,4237.75
3265,CRISIL,12/11/2023,4234.95
3265,CRISIL,12/12/2023,4220.8
3265,CRISIL,12/13/2023,4127.4
3265,CRISIL,12/14/2023,4243.65
3265,CRISIL,12/15/2023,4271.9
3265,CRISIL,12/18/2023,4245.35
3265,CRISIL,12/19/2023,4250.8
3265,CRISIL,12/20/2023,4255.45
3265,CRISIL,12/21/2023,4269
3265,CRISIL,12/22/2023,4353.15
3265,CRISIL,12/26/2023,4389.45
3265,CRISIL,12/27/2023,4317.85
3265,CRISIL,12/28/2023,4269.95
3265,CRISIL,12/29/2023,4339.5
3265,CRISIL,1/1/2024,4267.45
3265,CRISIL,1/2/2024,4221.35
3265,CRISIL,1/3/2024,4148.9
3265,CRISIL,1/4/2024,4147.85
3265,CRISIL,1/5/2024,4118.1
3265,CRISIL,1/8/2024,4072.35
3265,CRISIL,1/9/2024,4090.8
3265,CRISIL,1/10/2024,4116.95
3265,CRISIL,1/11/2024,4106.4
3265,CRISIL,1/12/2024,4092.4
3265,CRISIL,1/15/2024,4085
3265,CRISIL,1/16/2024,4070.65
3265,CRISIL,1/17/2024,4099.75
3265,CRISIL,1/18/2024,4101.4
3265,CRISIL,1/19/2024,4079.85
3265,CRISIL,1/20/2024,4030.9
3265,CRISIL,1/23/2024,3900.8
3265,CRISIL,1/24/2024,3880.55
3265,CRISIL,1/25/2024,3819.25
3265,CRISIL,1/29/2024,3891.15
3265,CRISIL,1/30/2024,4004.25
3265,CRISIL,1/31/2024,4087.25
3265,CRISIL,2/1/2024,4144.2
3265,CRISIL,2/2/2024,4176.05
3265,CRISIL,2/5/2024,4179.45
3265,CRISIL,2/6/2024,4264.9
3265,CRISIL,2/7/2024,4366.35
3265,CRISIL,2/8/2024,4489.75
3265,CRISIL,2/9/2024,4521.7
3265,CRISIL,2/12/2024,4524.15
3265,CRISIL,2/13/2024,4449.5
3265,CRISIL,2/14/2024,4508.8
3265,CRISIL,2/15/2024,4594.7
3265,CRISIL,2/16/2024,4602.85
3265,CRISIL,2/19/2024,5039.45
3265,CRISIL,2/20/2024,5036.85
3265,CRISIL,2/21/2024,5067.25
3265,CRISIL,2/22/2024,4987.9
3265,CRISIL,2/23/2024,4906.1
3265,CRISIL,2/26/2024,4896.55
3265,CRISIL,2/27/2024,4891.2
3265,CRISIL,2/28/2024,4858.95
3265,CRISIL,2/29/2024,5028.95
3265,CRISIL,3/1/2024,4906.2
3265,CRISIL,3/2/2024,4944.15
3265,CRISIL,3/4/2024,5009.25
3265,CRISIL,3/5/2024,4855.75
3265,CRISIL,3/6/2024,4882.3
3265,CRISIL,3/7/2024,4933.25
3265,CRISIL,3/11/2024,4925.15
3265,CRISIL,3/12/2024,4989
3265,CRISIL,3/13/2024,4881.2
3265,CRISIL,3/14/2024,4974.4
3265,CRISIL,3/15/2024,4963.65
3265,CRISIL,3/18/2024,5234.9
3265,CRISIL,3/19/2024,4984.2
3265,CRISIL,3/20/2024,4995.45
3265,CRISIL,3/21/2024,4975.75
3265,CRISIL,3/22/2024,5004.3
3265,CRISIL,3/26/2024,5115.35
3265,CRISIL,3/27/2024,4970.2
3265,CRISIL,3/28/2024,5065.9
3265,CRISIL,4/1/2024,4955.3
3265,CRISIL,4/2/2024,4894.8
3265,CRISIL,4/3/2024,4805.05
3265,CRISIL,4/4/2024,4842.5
3265,CRISIL,4/5/2024,4891.35
3265,CRISIL,4/8/2024,4890.15
3265,CRISIL,4/9/2024,4894.55
3265,CRISIL,4/10/2024,4823.8
3265,CRISIL,4/12/2024,4857.8
3265,CRISIL,4/15/2024,4835.15
3265,CRISIL,4/16/2024,4681.55
3265,CRISIL,4/18/2024,4532.1
3265,CRISIL,4/19/2024,4344.25
3265,CRISIL,4/22/2024,4309.85
3265,CRISIL,4/23/2024,4203.35
3265,CRISIL,4/24/2024,4142.15
3265,CRISIL,4/25/2024,4353.85
3265,CRISIL,4/26/2024,4469.4
3265,CRISIL,4/29/2024,4416.95
3265,CRISIL,4/30/2024,4361.6
3265,CRISIL,5/2/2024,4316.5
3265,CRISIL,5/3/2024,4367.75
3265,CRISIL,5/6/2024,4294
3265,CRISIL,5/7/2024,4278.35
3265,CRISIL,5/8/2024,4313.05
3265,CRISIL,5/9/2024,4301.4
3265,CRISIL,5/10/2024,4347.25
3265,CRISIL,5/13/2024,4263.75
3265,CRISIL,5/14/2024,4332.4
3265,CRISIL,5/15/2024,4360.5
3265,CRISIL,5/16/2024,4362.95
3265,CRISIL,5/17/2024,4365.35
3265,CRISIL,5/18/2024,4449.7
3265,CRISIL,5/21/2024,4418.25
3265,CRISIL,5/22/2024,4430.7
3265,CRISIL,5/23/2024,4342.8
3265,CRISIL,5/24/2024,4317.15
3265,CRISIL,5/27/2024,4248.9
3265,CRISIL,5/28/2024,4195.15
3265,CRISIL,5/29/2024,4188.35
3265,CRISIL,5/30/2024,4141.7
3265,CRISIL,5/31/2024,4103.6
3265,CRISIL,6/3/2024,4040.8
3265,CRISIL,6/4/2024,4063.2
3265,CRISIL,6/5/2024,4187.7
3265,CRISIL,6/6/2024,4051.1
3265,CRISIL,6/7/2024,4073.7
3265,CRISIL,6/10/2024,4122.85
3265,CRISIL,6/11/2024,4115.35
3265,CRISIL,6/12/2024,4126.65
3265,CRISIL,6/13/2024,4152.5
3265,CRISIL,6/14/2024,4107.25
3265,CRISIL,6/18/2024,4093
3265,CRISIL,6/19/2024,4111.55
3265,CRISIL,6/20/2024,4155.75
3265,CRISIL,6/21/2024,4191.85
3265,CRISIL,6/24/2024,4219.95
3265,CRISIL,6/25/2024,4210.2
3265,CRISIL,6/26/2024,4151.95
3265,CRISIL,6/27/2024,4072.55
3265,CRISIL,6/28/2024,4252.55
3265,CRISIL,7/1/2024,4433.8
3265,CRISIL,7/2/2024,4355.85
3265,CRISIL,7/3/2024,4281.2
3265,CRISIL,7/4/2024,4318.65
3265,CRISIL,7/5/2024,4271.3
3265,CRISIL,7/8/2024,4254.5
3265,CRISIL,7/9/2024,4357.55
3265,CRISIL,7/10/2024,4304.75
3265,CRISIL,7/11/2024,4295.9
3265,CRISIL,7/12/2024,4311
3265,CRISIL,7/15/2024,4515.9
3265,CRISIL,7/16/2024,4432.3
3265,CRISIL,7/18/2024,4301
3265,CRISIL,7/19/2024,4264.4
3265,CRISIL,7/22/2024,4290.2
3265,CRISIL,7/23/2024,4266.85
3265,CRISIL,7/24/2024,4249.4
3265,CRISIL,7/25/2024,4265.75
3265,CRISIL,7/26/2024,4226.8
3265,CRISIL,7/29/2024,4326.4
3265,CRISIL,7/30/2024,4385.7
3265,CRISIL,7/31/2024,4376.8
3265,CRISIL,8/1/2024,4337.8
3265,CRISIL,8/2/2024,4314.35
3265,CRISIL,8/5/2024,4214.65
3265,CRISIL,8/6/2024,4167.05
