Date,Astral,Blue Star,Britannia Inds.,Cera Sanitary.,CRISIL,eClerx Services,H.G. Infra Engg.,Ingersoll-Rand,ITC,KEI Industries,LTIMindtree,Nestle India,Persistent Sys,Ramkrishna Forg.,Tube Investments,UTI AMC,P I Industries,Akzo Nobel,Apollo Tyres,Kirloskar Oil,Safari Inds.,Godfrey Phillips,Wendt India,Narayana Hrudaya,Polycab India,AIA Engineering,Marksans Pharma,Nippon Life Ind.,Tata Elxsi,Elantas Beck,Praj Industries,Torrent Power,Dixon Technolog.,Finolex Cables,Titan Company,I O C L,Cummins India,Neuland Labs.,Vesuvius India,Time Technoplast,J B Chemicals &,NCC,Colgate-Palmoliv,Jyothy Labs,Mahanagar Gas,Dr Lal Pathlabs,TVS Motor Co.,Ganesha Ecosphe.,Shaily Engineer.,Thangamayil Jew.,Himadri Special,Natco Pharma,Uno Minda,Lumax Auto Tech.,S P Apparels,V-Guard Industri,Coromandel Inter,Gabriel India,EID Parry,Pidilite Inds.,Zydus Wellness,Kirl. Brothers,Radico Khaitan,Garware Tech.,CEAT,Aditya Vision,Nifty 500
2024-12-23,1721.25,2003.95,4705.1,7291.0,5692.2,3612.9,1460.2,4124.8,448.59,4189.7,5727.95,2151.85,6404.45,920.75,3622.15,1230.65,3801.75,3511.9,532.0,1013.35,2548.3,5131.3,16662.0,1307.35,7116.65,3319.55,293.55,745.8,6899.45,12977.15,805.8,1551.5,17997.4,1152.05,3396.5,137.8,3359.5,13807.75,478.15,471.95,1858.1,283.8,2727.45,371.05,1224.75,2934.6,2388.15,2086.0,1406.45,1858.63,549.85,1389.3,1022.85,604.55,924.5,421.9,1860.85,483.4,918.25,2948.4,1894.55,2019.8,2467.9,858.69,3040.45,506.0,22412.3
2024-12-24,1694.05,1984.0,4740.45,7339.8,5718.15,3625.7,1502.0,4139.85,452.47,4179.35,5725.45,2166.8,6352.7,912.5,3581.0,1228.5,3789.15,3481.2,535.1,1013.7,2550.25,5065.95,16226.65,1302.9,7090.2,3414.35,293.65,752.3,6858.15,12645.1,814.75,1502.4,17896.45,1265.9,3356.0,138.25,3373.8,13849.85,483.39,487.15,1865.7,283.2,2732.05,377.1,1246.85,2922.45,2425.4,2029.0,1468.1,1895.88,551.15,1372.3,1059.35,631.1,941.75,421.6,1855.3,480.9,903.4,2969.75,1911.15,1989.95,2534.25,853.81,3067.55,513.5,22402.7
2024-12-26,1671.35,2035.7,4766.55,7207.25,5580.8,3553.25,1481.4,4139.25,451.1,4319.2,5750.95,2150.5,6397.4,891.5,3634.6,1222.85,3749.15,3459.05,542.45,1023.8,2546.3,5510.4,16600.05,1311.3,7147.0,3364.6,290.15,739.3,6892.25,12833.85,813.2,1467.9,18010.25,1200.9,3320.8,137.85,3364.65,13446.0,483.09,491.4,1807.85,284.55,2718.75,370.35,1240.1,2951.5,2437.05,2039.0,1498.0,1936.0,566.05,1362.35,1046.1,620.45,929.0,419.9,1845.25,476.15,894.15,2936.3,1898.45,1990.15,2541.0,891.32,3125.5,527.85,22430.35
2024-12-27,1654.15,2073.5,4766.85,7193.6,5587.4,3646.8,1494.85,4165.75,453.04,4331.25,5677.1,2165.4,6394.3,910.85,3590.4,1249.5,3744.05,3412.8,538.5,1032.4,2518.1,5263.9,16719.95,1297.6,7150.9,3419.6,293.6,731.4,6886.45,12976.0,813.55,1451.65,17947.35,1194.1,3310.35,136.3,3301.25,13712.6,469.79,490.55,1816.45,279.2,2725.8,389.8,1237.65,2946.75,2423.1,2042.35,1466.35,1892.45,572.75,1390.75,1030.65,635.65,945.65,417.05,1845.6,477.6,899.8,2911.0,1882.5,2014.3,2550.1,932.41,3251.65,515.95,22445.2
2024-12-30,1659.5,2131.6,4797.6,7693.5,5987.5,3493.55,1499.95,4131.25,451.34,4347.5,5648.7,2161.85,6636.65,902.5,3538.8,1347.55,3733.85,3403.75,537.05,1017.0,2540.1,4792.25,16451.05,1273.7,7284.05,3399.55,287.35,717.05,6920.15,12991.2,810.7,1409.25,18075.2,1157.45,3256.65,134.8,3222.55,13823.65,451.19,480.4,1863.3,269.9,2774.45,400.75,1257.6,2965.8,2361.9,1982.1,1467.5,1875.25,587.15,1397.3,1035.9,643.25,924.4,424.85,1870.5,475.2,876.0,2913.75,1892.55,2027.8,2582.2,935.88,3239.55,516.75,22357.15
2024-12-31,1652.4,2146.15,4763.55,7614.75,6684.3,3480.25,1518.25,4174.0,457.53,4434.4,5585.55,2170.25,6455.65,893.7,3571.65,1344.35,3686.1,3588.9,529.55,1026.6,2602.9,5221.15,16482.0,1273.6,7271.55,3393.2,296.7,726.85,6794.0,12778.95,821.65,1486.1,17955.6,1185.5,3253.65,136.4,3279.15,13727.8,455.42,493.55,1844.7,273.95,2681.95,397.4,1284.85,2998.6,2368.7,2016.95,1445.15,1905.14,584.95,1387.3,1053.75,645.85,916.6,422.4,1881.75,473.85,894.0,2904.15,1975.65,2068.1,2605.15,951.33,3232.9,509.35,22375.4
2025-01-01,1651.5,2264.55,4792.75,7644.45,6410.55,3478.6,1504.5,4199.45,457.77,4467.15,5674.4,2169.55,6437.65,908.4,3576.4,1365.8,3692.9,3559.15,527.35,1008.6,2629.0,5020.05,16552.7,1312.85,7342.25,3400.95,304.7,754.35,6746.7,12754.35,845.25,1485.1,18009.15,1168.95,3254.05,137.05,3229.5,14308.85,448.52,495.4,1877.75,277.45,2701.7,400.95,1282.3,3048.15,2407.1,1981.15,1439.75,1943.17,580.9,1398.7,1060.5,647.85,905.8,446.7,1928.1,500.45,918.75,2862.3,1973.6,2118.9,2583.7,929.07,3198.6,520.3,22481.8
2025-01-02,1646.65,2293.1,4788.35,7686.15,6174.55,3517.95,1527.25,4242.7,462.83,4476.0,5752.0,2200.15,6480.45,915.15,3673.45,1389.1,3720.45,3553.3,526.2,1043.2,2576.35,5163.05,16360.0,1299.85,7384.4,3401.7,298.0,757.8,6702.5,12644.85,839.25,1538.55,18333.0,1176.9,3391.4,137.9,3254.5,14292.75,455.99,485.15,1862.85,278.4,2779.5,405.45,1296.15,3000.5,2500.95,2018.3,1493.25,1973.98,586.9,1385.35,1053.75,672.6,911.5,429.35,1955.55,492.05,919.3,2925.4,2000.25,2123.5,2583.65,929.17,3184.55,512.15,22819.75
2025-01-03,1620.65,2336.55,4835.3,7527.25,6099.4,3499.0,1509.05,4130.9,455.97,4369.3,5735.4,2232.55,6404.15,917.15,3610.05,1363.35,3666.4,3499.2,511.9,1051.45,2652.1,5110.25,16360.0,1310.0,7220.85,3381.05,297.55,757.3,6647.4,12783.55,836.1,1512.5,18399.05,1154.6,3449.2,138.2,3217.55,13788.95,461.13,489.9,1866.2,276.7,2803.0,403.25,1313.3,2945.05,2482.3,1934.4,1541.6,1957.94,590.0,1366.85,1067.8,665.45,908.15,429.05,1958.4,487.15,907.7,2930.7,1981.2,2072.1,2590.75,912.65,3177.85,511.45,22708.15
2025-01-06,1556.7,2222.45,4791.4,7286.4,5945.3,3387.15,1416.0,4025.65,442.5,4252.7,5730.6,2184.95,6305.1,904.85,3488.15,1285.0,3601.05,3422.55,500.5,1005.5,2599.9,4916.35,16355.0,1311.75,6944.25,3339.9,285.35,733.0,6490.8,12351.45,794.55,1471.0,18050.2,1105.65,3469.75,132.9,3174.2,13653.3,440.25,461.6,1828.0,259.8,2751.35,389.4,1273.15,3002.95,2411.2,1865.25,1471.85,1873.5,568.35,1310.15,1062.6,643.95,890.8,421.25,1936.45,460.1,880.1,2896.0,1950.0,1957.55,2513.2,861.2,3068.4,502.8,22225.4
2025-01-07,1580.0,2155.1,4837.15,7380.2,5904.95,3393.0,1465.9,4043.4,441.1,4315.95,5754.9,2214.25,6330.8,914.2,3474.25,1295.1,3594.65,3632.7,498.1,1013.55,2600.45,4974.1,16666.4,1351.0,7161.3,3340.15,289.5,724.05,6542.25,12526.2,816.9,1453.05,18449.35,1120.1,3508.35,134.4,3164.65,14288.85,446.91,471.4,1895.7,269.0,2746.75,397.65,1241.9,3099.4,2380.7,1900.45,1513.6,1993.74,569.2,1334.0,1059.35,665.9,945.5,426.55,1948.3,469.45,888.1,2922.5,1964.7,2268.35,2495.9,868.15,3140.95,498.95,22341.65
2025-01-08,1552.95,2106.8,4858.2,7186.55,5769.75,3338.0,1448.5,4027.7,449.5,4264.0,5879.3,2219.15,6238.4,902.7,3523.7,1252.15,3631.3,3643.95,483.05,989.45,2568.5,4861.95,16601.35,1365.3,6916.15,3405.85,283.4,701.55,6472.75,11996.25,800.25,1434.8,16906.55,1096.55,3484.9,134.65,3163.95,14910.2,440.55,458.0,1899.9,265.35,2791.15,400.1,1251.5,2991.6,2359.8,1846.35,1580.35,1952.81,572.8,1318.7,1068.7,648.3,947.2,418.4,1937.4,467.5,866.75,2908.65,1949.45,2229.35,2411.2,841.7,3121.6,514.85,22231.8
2025-01-09,1552.5,2015.8,4926.15,7142.1,5676.3,3267.75,1425.85,4001.9,450.15,4195.8,5838.65,2256.6,6175.9,903.5,3575.15,1211.6,3661.2,3742.4,475.9,965.7,2550.15,4724.75,16402.75,1330.2,6749.4,3434.15,274.5,677.45,6443.7,11653.7,781.1,1413.95,16835.05,1086.8,3488.05,132.25,3107.1,14621.05,441.67,432.65,1864.9,258.6,2889.7,408.1,1273.2,3006.75,2326.75,1804.0,1596.45,1909.21,578.55,1288.95,1067.65,628.7,930.0,413.35,1953.2,456.35,845.8,2958.35,1954.35,2132.15,2387.55,821.8,3111.8,500.3,22046.55
2025-01-10,1563.6,1975.4,4936.85,6879.45,5678.95,3263.0,1393.0,3935.05,444.85,4171.4,6125.0,2245.9,6319.25,959.05,3457.35,1190.45,3614.15,3735.35,461.9,942.65,2499.7,4773.95,15735.2,1311.85,6537.3,3360.75,260.2,666.8,6003.15,11776.95,738.7,1358.1,16704.5,1038.4,3439.35,130.35,2999.05,14025.25,418.05,420.55,1823.35,251.1,2831.45,398.45,1286.0,2924.25,2281.9,1779.55,1566.25,1841.39,575.15,1235.5,1102.0,623.2,893.8,397.1,1920.6,445.35,816.55,2901.3,1889.8,2060.1,2280.45,780.95,3082.25,495.4,21799.0
2025-01-13,1472.0,1854.75,4923.85,6669.0,5798.0,3195.75,1309.05,3797.95,439.05,3994.85,6032.65,2237.9,6003.35,915.9,3230.0,1179.2,3400.3,3701.65,443.25,898.4,2442.95,4394.7,15100.0,1271.05,6249.55,3298.4,248.45,636.95,5942.35,11285.55,695.25,1311.15,15829.4,988.8,3378.3,122.0,2870.85,13092.35,402.8,399.0,1777.65,238.0,2752.4,385.7,1227.95,2863.2,2177.45,1599.95,1487.95,1738.06,545.05,1212.35,1035.45,594.1,883.1,400.75,1805.2,426.05,790.65,2796.7,1860.85,1929.0,2163.55,754.8,3079.0,481.75,21243.45
2025-01-14,1493.2,1871.0,4865.35,6700.75,5881.95,3189.45,1340.2,3755.35,436.7,4020.85,5752.55,2218.95,5891.5,939.25,3324.8,1183.95,3460.2,3672.3,452.9,941.2,2342.6,4515.8,15054.6,1291.55,6477.0,3378.05,257.9,635.25,6086.3,11420.45,724.85,1377.45,16275.85,1012.2,3322.15,126.75,2870.0,13289.05,407.83,424.4,1760.45,246.55,2710.25,391.3,1271.1,2807.6,2236.05,1687.5,1547.7,1712.91,544.95,1255.8,1032.0,586.85,874.1,392.4,1836.75,437.65,798.25,2809.0,1859.6,1959.75,2153.0,763.95,3042.0,500.35,21481.05
2025-01-15,1477.7,1918.1,4874.05,6801.0,5776.65,3213.55,1352.05,3782.05,437.2,4070.75,5836.05,2200.55,6108.75,950.5,3294.85,1259.4,3460.25,3644.85,454.75,946.95,2358.8,4473.8,15287.45,1287.85,6455.15,3438.45,261.95,660.5,6114.6,11671.6,744.1,1422.9,16930.3,1012.65,3323.55,126.95,2884.7,13417.2,413.54,419.8,1764.85,242.65,2667.6,388.75,1291.5,2770.05,2250.6,1830.1,1517.8,1708.75,540.25,1220.6,1058.45,582.35,895.8,392.75,1823.8,441.9,820.4,2800.6,1890.55,1954.15,2205.45,783.35,3057.5,494.7,21551.2
2025-01-16,1502.7,1932.65,4844.6,6864.1,5689.35,3264.0,1389.4,3837.15,432.8,4103.75,5978.85,2170.2,6075.05,989.95,3323.6,1244.6,3481.45,3743.8,455.75,943.8,2304.45,4380.55,15368.0,1310.65,6666.45,3490.15,264.8,685.85,6188.25,11403.25,768.7,1492.4,16929.9,1032.2,3319.2,127.15,2925.85,13653.9,4132.0,445.45,1785.0,247.75,2652.9,392.15,1293.9,2811.0,2278.75,1753.85,1514.4,1717.23,543.25,1246.05,1098.35,565.1,931.65,392.15,1876.95,446.5,855.35,2787.75,1923.4,1990.85,2197.1,798.55,3054.3,500.25,21714.55
2025-01-17,1502.85,1923.35,4855.65,6903.75,5585.65,3205.2,1394.9,3800.65,440.15,4102.65,5891.15,2219.3,5962.25,985.4,3405.75,1215.6,3552.6,3831.1,453.05,938.25,2328.35,4382.75,,1301.85,6781.1,3494.95,261.45,687.8,6211.35,11477.3,794.15,1479.7,17231.75,1028.6,3357.85,128.15,2932.4,13651.65,407.0,433.65,1747.5,253.05,2683.85,397.55,1321.35,2810.95,2300.5,1753.95,1500.1,1720.52,537.1,1239.4,1082.35,563.95,933.35,384.5,1878.75,457.85,848.65,2813.9,1874.8,1959.75,2273.95,810.9,3021.3,503.6,21680.25
2025-01-20,1483.35,1932.8,4884.45,6873.15,5491.05,3253.25,1373.6,3836.7,437.75,4147.25,5828.2,2212.6,6080.2,955.65,3439.1,1251.1,3595.85,3866.5,451.55,932.25,2327.6,4454.75,15575.0,1328.45,6803.45,3555.75,264.7,689.55,6204.3,11291.9,787.3,1483.0,17554.45,1031.2,3381.0,130.5,2940.4,13825.95,411.52,425.35,1799.0,250.05,2707.7,398.0,1307.0,2819.35,2291.6,1701.65,1541.25,1725.7,540.0,1257.9,1038.3,569.35,893.05,388.15,1857.1,462.75,851.7,2786.8,1883.95,1972.05,2348.05,801.75,3014.9,502.0,21809.0
2025-01-21,1464.6,1863.9,4904.6,6804.0,5399.4,3240.4,1342.1,3803.9,437.25,4033.6,5756.05,2195.9,5895.85,936.85,3373.0,1214.15,3516.35,3806.9,447.7,917.3,2354.5,4280.05,15000.0,1318.3,6562.85,3594.7,259.2,659.35,6154.15,11034.8,764.75,1437.55,15132.95,1020.35,3352.85,131.1,2902.6,13196.05,405.88,406.9,1798.85,242.4,2732.0,384.85,1277.9,2794.35,2292.25,1673.3,1513.75,1671.35,530.1,1243.35,991.8,550.45,881.2,378.35,1843.0,447.25,828.15,2749.0,1859.9,1901.9,2285.0,778.7,2960.15,507.85,21433.2
2025-01-22,1458.55,1879.85,4954.35,6716.45,5343.35,3153.05,1292.35,3779.7,437.05,4127.2,5848.05,2207.8,5685.35,896.8,3232.55,1230.35,3502.5,3728.8,439.35,930.45,2311.05,4234.5,13957.35,1327.2,6154.15,3584.3,252.4,643.15,6164.5,10602.65,740.0,1390.55,14706.5,1006.45,3355.1,130.5,2884.6,13869.35,403.11,400.45,1802.25,243.15,2772.9,375.1,1279.15,2842.75,2274.4,1634.45,1523.4,1671.69,531.2,1262.45,978.25,533.5,864.1,380.75,1775.45,426.95,821.7,2754.2,1805.8,1919.5,2207.8,790.05,2850.45,481.95,21396.55
2025-01-23,1495.05,1917.4,5011.45,6720.9,5290.25,3178.2,1282.55,3802.5,440.2,4480.85,5999.85,2195.6,6286.15,855.4,3365.25,1215.45,3524.95,3769.75,438.9,921.9,2335.3,4330.9,13500.0,1327.0,6248.45,3648.65,254.2,653.9,6350.55,11115.0,737.35,1424.0,15481.25,1014.45,3400.2,129.9,2887.3,13855.45,404.01,399.8,1805.05,246.9,2739.6,369.7,1312.6,2876.3,2298.25,1701.5,1510.05,1675.32,532.3,1302.95,968.6,549.95,861.0,374.0,1849.55,425.5,842.4,2909.0,1804.2,1889.4,2232.8,811.8,2972.85,480.05,21538.05
2025-01-24,1469.4,1842.05,5099.2,6496.4,5290.9,3067.05,1238.5,3778.75,441.5,4249.3,5991.3,2209.35,6364.35,805.7,3228.55,1173.05,3504.0,3849.7,423.6,888.25,2352.95,4351.75,12912.0,1304.95,5917.75,3628.9,252.85,620.1,6372.25,10634.95,719.25,1466.75,15587.15,995.3,3398.5,128.25,2804.4,13741.7,388.24,385.25,1779.55,236.15,2750.4,369.0,1277.6,2827.55,2270.55,1624.35,1447.05,1649.4,514.1,1256.8,914.4,531.4,835.4,365.55,1814.7,424.2,819.6,2853.7,1800.35,1795.45,2210.3,769.8,2950.3,478.5,21318.9
2025-01-27,1460.0,1794.9,5172.2,6376.75,5130.3,2997.1,1217.05,3594.85,440.0,3998.8,5690.45,2174.85,6058.3,770.7,3204.35,1110.05,3370.75,3788.2,419.4,869.65,2327.65,4333.65,12675.7,1293.9,5643.5,3647.7,232.75,579.55,6154.4,9816.25,690.7,1454.35,15425.4,1014.4,3318.2,124.2,2771.95,13523.1,385.51,366.6,1759.3,229.05,2708.4,371.3,1258.75,2747.9,2227.0,1559.6,1374.7,1632.35,482.55,1176.5,879.5,504.9,783.05,365.7,1731.35,419.35,781.1,2868.15,1757.9,1858.5,2141.65,762.55,2880.7,465.05,20910.95
2025-01-28,1471.15,1762.4,5059.3,6177.9,5065.4,2980.25,1202.25,3553.85,435.25,3911.4,5663.75,2156.05,5905.15,741.6,3137.65,1052.45,3351.0,3630.55,422.7,844.7,2323.9,4364.4,12558.3,1266.45,5672.95,3615.9,227.75,569.6,6126.1,9684.8,661.6,1467.5,14583.55,973.3,3324.9,122.65,2739.3,13229.05,379.87,366.55,1704.85,225.2,2679.35,374.4,1277.8,2675.9,2334.95,1568.5,1323.75,1631.77,462.5,1147.95,888.75,526.45,763.55,353.5,1712.55,397.1,790.8,2863.85,1765.25,1752.65,2110.85,759.75,2838.55,478.9,20924.75
2025-01-29,1475.95,1827.3,5037.35,6605.85,5416.8,3133.35,1225.3,3585.55,433.4,4015.5,5880.7,2181.1,6284.2,777.5,3193.45,1066.7,3422.4,3644.8,423.95,865.35,2485.2,4498.55,12560.5,1305.9,5834.25,3649.15,236.4,571.75,6174.25,9832.85,660.7,1473.0,14533.5,982.65,3368.5,123.75,2850.65,13905.6,408.98,387.9,1719.55,236.9,2730.7,391.1,1268.7,2760.1,2467.2,1670.75,1389.9,1717.61,483.5,1175.0,895.9,544.7,806.75,357.4,1794.3,419.75,819.45,2887.85,1824.95,1797.95,2154.5,803.95,2929.05,488.4,21245.5
2025-01-30,1467.75,1800.75,5079.65,6604.4,5275.55,2982.1,1241.6,3620.7,436.6,3968.5,5843.9,2218.75,6060.5,756.75,3294.6,1009.8,3456.7,3751.7,432.7,881.5,2405.05,4494.5,11693.7,1302.75,5788.65,3627.65,240.85,573.15,6138.9,9807.85,634.65,1457.55,14631.8,1002.75,3368.7,127.15,2853.0,13731.3,414.87,383.5,1742.8,242.1,2770.85,395.9,1303.15,2879.4,2457.05,1640.15,1459.35,1714.03,484.7,1160.55,906.65,521.15,780.2,362.7,1825.35,451.4,820.2,2888.3,1823.05,1833.75,2196.85,802.25,2903.05,437.9,21297.5
2025-01-31,1507.15,1818.3,5127.5,6682.4,5417.5,3039.1,1281.65,3737.6,447.55,4029.2,5917.6,2313.05,6034.4,783.8,3324.7,1018.0,3482.55,3782.3,437.05,903.35,2408.2,4518.45,12066.65,1386.5,6034.95,3681.25,241.6,584.0,6331.95,10093.3,630.5,1462.2,14992.05,1001.9,3489.7,128.55,2916.75,14134.15,427.49,401.0,1759.45,252.3,2821.2,398.55,1379.3,2851.65,2457.45,1727.65,1532.3,1768.62,492.0,1175.75,945.95,543.25,808.0,365.6,1810.0,461.7,820.9,2871.4,1831.4,1856.45,2179.5,820.7,2858.35,424.4,21580.9
2025-02-01,1509.15,2057.85,5198.35,6775.8,5458.0,3203.45,1282.6,3736.75,462.45,3921.05,5909.6,2327.35,5929.65,799.3,3176.5,1053.6,3482.45,3775.9,426.7,874.15,2437.35,4961.5,12881.9,1351.6,5847.65,3671.55,246.0,582.0,6381.2,10111.4,626.05,1397.65,14700.8,997.45,3552.7,125.5,2798.95,14180.05,425.94,388.6,1782.7,231.45,2901.2,416.15,1374.3,2860.6,2557.65,1794.45,1608.9,1768.53,494.95,1182.55,992.8,553.7,887.85,385.85,1786.85,447.05,811.6,2948.25,1846.05,1947.9,2383.4,800.35,2917.9,462.75,21581.75
2025-02-03,1495.4,2048.75,5100.95,6923.45,5395.95,3184.65,1219.9,3573.05,454.15,3901.1,5792.9,2316.9,6075.25,750.2,3043.9,1019.15,3618.85,3830.15,414.45,843.85,2494.55,4831.9,11950.05,1353.95,5859.1,3649.65,239.2,570.15,6396.65,9905.25,587.3,1351.35,14487.1,1001.45,3580.25,121.05,2696.35,14202.55,413.84,373.9,1714.1,217.1,2761.0,417.1,1319.3,2833.85,2651.65,1723.65,1688.4,1777.0,482.7,1162.05,962.9,540.3,925.95,389.1,1813.0,487.55,832.2,2958.75,1859.55,1927.85,2341.85,814.85,3002.1,470.9,21402.55
2025-02-04,1504.15,2017.3,5031.4,6790.15,5399.95,3199.8,1211.0,3596.9,455.5,3876.3,5902.2,2300.35,6107.3,751.6,3091.3,1063.0,3575.25,3788.15,421.7,855.0,2382.9,4714.8,11946.95,1344.85,5966.65,3638.4,244.85,580.0,6373.05,10122.6,601.2,1351.7,14925.15,991.75,3599.15,124.5,2853.45,14614.65,412.65,392.55,1741.35,233.1,2720.45,415.0,1337.6,2829.7,2642.9,1758.25,1660.8,1816.39,489.5,1235.3,989.0,548.25,920.9,387.0,1877.65,487.5,845.05,2928.25,1781.7,1845.55,2308.75,833.4,3054.75,486.1,21727.45
2025-02-05,1519.85,1966.9,4931.35,6846.35,5300.55,3296.25,1247.85,3531.8,448.25,3895.85,6022.3,2249.05,6189.2,758.9,2982.6,1089.15,3597.1,3740.35,420.15,852.6,2352.25,4666.55,11701.7,1357.65,6032.9,3737.15,270.05,629.9,6387.5,10011.7,625.15,1332.6,15115.6,986.25,3490.5,126.5,2919.45,14827.1,444.65,404.2,1712.3,240.0,2703.6,417.8,1348.5,2792.0,2611.4,1712.4,1646.6,2002.02,512.75,1283.0,1024.35,547.55,873.05,396.95,1885.55,493.35,841.4,2888.9,1796.9,1938.75,2304.1,830.5,2965.45,482.1,21784.25
2025-02-06,1479.05,1979.05,4958.95,6920.8,5156.95,3168.6,1272.45,3499.05,441.4,3920.55,5945.5,2243.5,6227.95,758.65,2967.55,1055.3,3640.55,3628.45,416.3,840.15,2291.4,4577.4,11782.15,1372.7,5860.15,3687.75,269.2,605.2,6423.5,10168.8,623.45,1374.65,14642.1,981.55,3410.75,126.0,2964.4,14472.25,435.59,405.9,1718.25,237.5,2666.85,399.85,1341.95,2801.45,2592.9,1686.45,1631.45,1930.91,501.35,1327.35,1030.15,557.0,862.35,394.65,1857.55,492.35,863.2,2900.4,1785.1,1943.3,2240.8,848.85,2925.35,481.8,21672.45
2025-02-07,1472.1,2039.7,4874.85,6785.6,5227.2,3186.25,1273.75,3477.55,430.9,3907.85,5953.25,2225.35,6255.0,742.6,2908.2,1051.2,3545.1,3624.2,426.2,820.3,2176.45,5471.95,11611.75,1404.9,5868.25,3677.7,272.95,600.25,6432.75,9987.65,613.25,1406.7,15151.75,984.2,3424.15,125.15,2869.55,14253.45,435.93,405.6,1673.75,207.5,2612.5,385.75,1358.0,2810.2,2604.35,1716.35,1623.05,1950.0,493.45,1318.7,1052.7,561.4,831.45,392.95,1839.0,503.75,854.4,2870.65,1791.15,1965.6,2245.2,842.75,2868.3,476.6,21646.15
2025-02-10,1446.05,1977.55,4909.4,6590.25,5097.9,3145.7,1234.85,3357.9,427.3,3790.85,5792.55,2220.75,5993.1,716.45,2866.2,1017.6,3523.2,3618.4,422.55,818.5,2038.15,5577.65,11449.4,1391.8,5651.3,3649.85,267.4,579.05,6378.35,9934.45,598.25,1349.85,14799.3,969.5,3327.25,123.25,2890.2,14663.8,426.27,391.05,1678.5,207.8,2579.25,379.3,1331.3,2775.65,2557.5,1664.4,1581.45,1844.49,475.4,1280.1,1073.6,550.9,852.2,390.05,1849.3,490.15,818.85,2866.7,1786.65,1910.85,2199.15,826.45,2863.15,456.05,21371.3
2025-02-11,1415.1,1885.4,4904.05,6501.65,5346.15,3045.45,1170.1,3182.9,418.45,3559.75,5677.1,2194.65,5820.35,671.05,2737.7,998.9,3418.4,3468.35,417.45,781.6,2033.8,5137.3,11009.0,1356.95,5506.85,3549.25,251.45,541.1,6117.9,9784.05,574.45,1280.45,14669.85,916.45,3283.6,120.5,2833.4,13659.05,413.49,370.15,1611.5,196.4,2550.95,365.9,1296.85,2711.6,2485.85,1600.95,1502.65,1808.6,450.2,1241.15,987.85,532.25,825.95,372.75,1817.65,478.65,787.05,2849.7,1752.6,1874.6,2204.35,780.6,2729.25,416.05,20950.45
2025-02-12,1394.05,1993.55,4918.65,6318.7,5046.1,3070.45,1168.95,3149.7,409.5,3479.35,5706.3,2192.95,5706.75,671.8,2685.35,1003.85,3358.0,3420.85,412.85,748.3,1991.5,5463.3,10911.6,1380.3,5641.05,3553.45,253.8,552.95,6149.1,9773.6,564.3,1268.3,14768.85,882.55,3254.75,120.5,2811.95,13658.5,414.15,382.0,1627.3,200.0,2530.15,368.1,1302.85,2668.75,2492.65,1552.0,1550.9,1807.05,434.15,1216.65,989.55,536.0,890.35,359.15,1840.05,495.1,794.55,2822.6,1702.5,1806.4,2227.5,766.85,2650.85,414.05,20907.85
2025-02-13,1369.9,1995.9,4897.15,6189.75,5094.15,3075.2,1150.7,3167.5,409.8,3405.65,5601.1,2177.4,5666.25,662.4,2709.85,991.05,3227.8,3277.7,420.65,741.0,2013.05,4982.95,11775.0,1329.25,5550.15,3525.6,249.5,550.85,6141.95,9772.75,561.8,1255.95,14703.5,1004.75,3233.7,120.15,2799.05,12702.5,405.39,379.95,1685.6,197.7,2477.15,362.55,1295.75,2624.9,2475.05,1561.05,1556.45,1825.65,439.0,973.4,946.7,556.5,894.6,343.4,1849.9,501.0,780.25,2815.35,1702.55,1758.75,2129.1,736.85,2634.6,415.9,20904.35
2025-02-14,1331.45,1966.45,4933.45,6177.05,5123.25,3096.15,1149.7,3555.3,410.55,3412.3,5509.25,2194.1,5557.25,632.0,2578.5,950.65,3163.7,3226.1,413.2,675.15,1971.0,5979.5,10684.35,1329.4,5417.05,3442.35,230.6,517.45,6173.9,9115.25,533.9,1237.75,14004.35,929.4,3212.1,117.25,2730.55,11768.4,390.4,361.9,1666.4,187.65,2483.7,358.05,1238.35,2620.1,2400.0,1441.85,1512.55,1787.2,413.85,889.0,906.0,533.3,858.3,339.55,1746.1,472.85,748.95,2805.55,1682.9,1715.55,2040.4,734.55,2597.1,404.05,20633.1
2025-02-17,1386.15,1948.9,4964.55,6043.05,4942.15,3002.15,1118.0,3419.4,408.5,3449.45,5478.05,2215.4,5535.95,644.3,2603.8,929.9,3116.15,3340.35,416.35,638.9,1922.35,7041.6,10666.8,1326.6,5415.95,3464.7,238.45,521.5,6146.65,9017.15,532.6,1240.6,14189.1,912.4,3234.6,118.5,2722.2,11554.2,389.74,374.7,1644.55,190.8,2462.2,345.0,1278.15,2626.2,2366.75,1400.2,1445.55,1786.4,417.7,870.15,892.2,540.8,821.1,340.4,1707.1,462.85,719.6,2782.15,1678.65,1823.75,1949.95,725.45,2670.5,383.4,20652.35
